Unique id,channel_name,category,Sub-category,Customer Remarks,Order_id,order_date_time,Issue_reported at,issue_responded,Survey_response_Date,Customer_City,Product_category,Item_price,connected_handling_time,Agent_name,Supervisor,Manager,Tenure Bucket,Agent Shift,CSAT Score
b8408e4b-7012-4394-9944-54dcde12a51f,Inbound,Returns,Reverse Pickup Enquiry,,,,15/08/2023 08:04,16/08/2023 02:17,16-Aug-23,,,,,Desiree Newton,Emma Park,John Smith,0-30,Morning,5
9493ad19-1697-4677-a597-7f21c1f0c9d6,Inbound,Returns,Return request,,,,15/08/2023 20:14,16/08/2023 01:25,16-Aug-23,,,,,John Nelson,Layla Taniguchi,Emily Chen,>90,Morning,5
71e07732-7f8e-4a07-9c7d-22b993c2f7b7,Inbound,Refund Related,Refund Enquiry,Very well????,,,16/08/2023 00:24,16/08/2023 00:26,16-Aug-23,,,,,Joseph Bradley,Aiden Patel,John Smith,61-90,Evening,5
2e4be254-03e5-4f69-a9de-e012ce7fc502,Inbound,Product Queries,Product Specific Information,Give me my refund please,,,16/08/2023 10:29,16/08/2023 15:22,16-Aug-23,,,,,Michael Barrett,Ava Wong,Jennifer Nguyen,On Job Training,Morning,1
98283018-ddc3-4436-acd5-13fe3570fda6,Inbound,Refund Related,Refund Related Issues,,,,16/08/2023 11:13,16/08/2023 11:16,16-Aug-23,,,,,Courtney Richardson,Logan Lee,Emily Chen,61-90,Evening,4
ffbe6999-6f80-4325-a51d-81036ec00fe0,Inbound,Order Related,Installation/demo,,,,16/08/2023 11:44,16/08/2023 11:46,16-Aug-23,,,,,Maxwell Castillo,Scarlett Chen,John Smith,0-30,Morning,5
dc3d2b14-7f69-480a-91f2-2b0d55d68d01,Inbound,Returns,Reverse Pickup Enquiry,Good ,,,16/08/2023 11:53,16/08/2023 13:34,16-Aug-23,,,,,Mark Wilson,Scarlett Chen,John Smith,0-30,Morning,4
b2f5c6fd-29a8-42ef-8db8-2e1d30c33796,Inbound,Returns,Return request,All good,,,16/08/2023 16:55,16/08/2023 16:57,16-Aug-23,,,,,Brian Williams,Olivia Suzuki,Jennifer Nguyen,On Job Training,Evening,5
153469e9-6653-4ea8-aa34-e25989fd331a,Inbound,Returns,Return request,,,,16/08/2023 14:41,16/08/2023 15:03,16-Aug-23,,,,,John Richardson,Dylan Kim,Michael Lee,>90,Morning,5
01500127-380b-4bfd-9aff-84f9a3f8a05c,Inbound,Returns,Reverse Pickup Enquiry,,,,16/08/2023 14:57,16/08/2023 15:04,16-Aug-23,,,,,Anita Roberts,Mia Patel,Emily Chen,0-30,Evening,1
f70c25c9-6be2-40d6-b064-2dbaaa0a0c2b,Inbound,Returns,Reverse Pickup Enquiry,Very good ,,,16/08/2023 16:21,16/08/2023 16:23,16-Aug-23,,,,,Daniel Dalton,Elijah Yamaguchi,Emily Chen,61-90,Evening,5
9f4bd560-77f6-4fa3-87d4-485cf70897f3,Outcall,Returns,Reverse Pickup Enquiry,,,,16/08/2023 17:09,16/08/2023 20:54,16-Aug-23,,,,,Laura Allen,Oliver Nguyen,John Smith,>90,Morning,5
e060bf62-5cfc-4243-ad67-cda70a9e15a9,Outcall,Returns,Return request,,ee0783e8-5f42-45a6-8c61-4de809533b5e,11/08/2023 22:22,16/08/2023 13:46,16/08/2023 13:50,16-Aug-23,NALLASOPARA,Electronics,649,,Theresa Stewart,Madison Kim,John Smith,>90,Morning,5
d142edb5-6440-404e-813d-16fae681ab6f,Inbound,Returns,Wrong,I am very happy ,599c1105-30dd-4779-b345-7cfb7aa3233c,05/08/2023 15:01,16/08/2023 14:39,16/08/2023 14:40,16-Aug-23,NEW DELHI,Electronics,999,,Stephanie Ryan,Nathan Patel,Michael Lee,>90,Afternoon,5
1d2e49a6-cb16-4e21-b4cd-cd1a3713167f,Inbound,Order Related,Delayed,,1d42b3cc-2f2c-4399-bec9-cb2cc04c004f,05/08/2023 18:20,14/08/2023 18:24,16/08/2023 17:55,16-Aug-23,ABU ROAD,Books & General merchandise,247,,Amanda Sloan,Elijah Yamaguchi,John Smith,>90,Evening,3
8bdb7352-a302-4672-826a-0445234f7bfa,Inbound,Order Related,Installation/demo,,,,16/08/2023 09:00,16/08/2023 09:03,16-Aug-23,,,,,Scott Sanchez,Ethan Nakamura,Emily Chen,0-30,Evening,5
b46bb184-2de7-4a35-8359-0312ed584a2c,Inbound,Order Related,Delayed,,,,16/08/2023 09:22,16/08/2023 09:25,16-Aug-23,,,,,William Carey DVM,William Park,John Smith,61-90,Evening,5
9cb0fc60-2c54-4426-adef-6eff6a7cd8b4,Inbound,Product Queries,Product Specific Information,,,,16/08/2023 10:11,16/08/2023 10:12,16-Aug-23,,,,,Daniel Jones,Olivia Suzuki,Jennifer Nguyen,On Job Training,Morning,4
2f337112-bc11-40ca-8bbf-4a2065bacbf0,Inbound,Returns,Missing,Sweet and supportive,,,16/08/2023 10:19,16/08/2023 10:21,16-Aug-23,,,,,Robert Cook,Mia Yamamoto,Emily Chen,>90,Evening,5
f6b843e5-6676-43a4-8d75-a8b4003a95d9,Outcall,Returns,Reverse Pickup Enquiry,,,,16/08/2023 13:41,16/08/2023 14:01,16-Aug-23,,,,,Jeremy George,William Park,John Smith,31-60,Morning,5
97053213-7651-4bb1-b5a1-5203f041ea77,Inbound,Returns,Fraudulent User,"Awesome!, excellent job!",,,16/08/2023 15:33,16/08/2023 15:35,16-Aug-23,,,,,Shane Schwartz,Carter Park,Michael Lee,>90,Morning,5
9e60e95b-f50b-4788-b5f9-18e88800179a,Inbound,Cancellation,Not Needed,,,,16/08/2023 16:15,16/08/2023 16:26,16-Aug-23,,,,,Elizabeth Reid,Charlotte Suzuki,Jennifer Nguyen,On Job Training,Evening,1
215f681f-c394-4723-aa5e-a9904aa3e1bc,Inbound,Payments related,Online Payment Issues,Good communication skills I'm very happy for customer support executive. Very good communication skills and humble person.,,,16/08/2023 20:31,16/08/2023 20:52,16-Aug-23,,,,,Matthew Ross,Ava Wong,William Kim,On Job Training,Evening,5
205d2117-e8ea-4bd8-8955-00917fd675e2,Inbound,Order Related,Delayed,,4090a639-7bde-45e0-8381-8e817a9d5dfa,13/08/2023 14:53,16/08/2023 15:36,16/08/2023 15:38,16-Aug-23,NALBARI,Home,198,,John Jones,Aiden Patel,John Smith,>90,Morning,5
78bb367a-ced8-4cef-8b2d-212d79d5516e,Inbound,Product Queries,Product Specific Information,,,,16/08/2023 00:12,16/08/2023 05:50,16-Aug-23,,,,,Michael Miles,Elijah Yamaguchi,Michael Lee,61-90,Morning,5
0bf2bc4f-34d9-4a21-9b63-15c7e260c2fc,Outcall,Returns,Reverse Pickup Enquiry,,,,16/08/2023 08:54,16/08/2023 08:58,16-Aug-23,,,,,Lorraine Smith,Carter Park,Jennifer Nguyen,On Job Training,Evening,5
66e5659c-ea42-4408-a6d9-78291a67f295,Inbound,Order Related,Order status enquiry,,,,16/08/2023 10:03,16/08/2023 15:31,16-Aug-23,,,,,Shannon Hicks,Aiden Patel,Olivia Tan,>90,Morning,1
83c0fbca-43f0-4700-8dd2-fdb14ac8d72b,Inbound,Returns,Service Centres Related,Poor service ,,,16/08/2023 10:02,16/08/2023 10:26,16-Aug-23,,,,,Kristin Beasley,Evelyn Kimura,John Smith,0-30,Morning,5
d767b007-08de-41fb-824e-e79222f23c45,Inbound,Returns,Reverse Pickup Enquiry,,,,16/08/2023 11:23,16/08/2023 11:28,16-Aug-23,,,,,Ashley Espinoza,Aiden Patel,John Smith,61-90,Evening,4
de4298cc-525d-4298-9606-c22b1f80ddc4,Inbound,Returns,Reverse Pickup Enquiry,Nice ,,,16/08/2023 11:26,16/08/2023 13:00,16-Aug-23,,,,,Amanda Brown,Emily Yamashita,John Smith,>90,Morning,5
5f3c09c5-933e-4edf-9a08-e148114cc41c,Inbound,Returns,Reverse Pickup Enquiry,Nice gyes,,,16/08/2023 12:24,16/08/2023 12:25,16-Aug-23,,,,,Andrew Davis,Aiden Patel,John Smith,>90,Morning,5
c23de154-764d-4041-a95e-de2ee8e141fa,Inbound,Order Related,Invoice request,,,,16/08/2023 13:09,16/08/2023 13:13,16-Aug-23,,,,,Terri Nelson,Sophia Sato,John Smith,0-30,Morning,5
95eaf1e9-408e-4119-abc4-637907826c4a,Inbound,Shopzilla Related,Signup Issues,,,,16/08/2023 15:48,16/08/2023 16:11,16-Aug-23,,,,,Ronald Garcia,Elijah Yamaguchi,Emily Chen,>90,Morning,5
3f892886-bce4-48e3-a725-bdb0b9b08378,Inbound,Returns,Reverse Pickup Enquiry,Worst product recieved ,,,16/08/2023 16:19,16/08/2023 16:27,16-Aug-23,,,,,Erin Meadows,Mia Patel,Jennifer Nguyen,On Job Training,Evening,1
357761c5-ae39-4521-8aa1-af86a841c114,Inbound,Order Related,Order status enquiry,,,,16/08/2023 17:14,16/08/2023 17:16,16-Aug-23,,,,,Mrs. Jennifer Stone,Dylan Kim,Michael Lee,>90,Morning,4
d02a5bbf-04a5-47e9-ba9a-96644f897ad2,Inbound,Returns,Missing,,,,16/08/2023 22:19,16/08/2023 23:55,16-Aug-23,,,,,John Gonzalez,Noah Patel,Michael Lee,31-60,Night,5
b8986fc3-8337-4a1c-9c0f-e5717e7f732a,Inbound,Order Related,Order status enquiry,  site,a5eea9a1-a95f-4081-9e1a-ae5dbdf357c4,08/08/2023 12:58,16/08/2023 20:51,16/08/2023 20:52,16-Aug-23,HYDERABAD,LifeStyle,484,,Jamie Smith,Scarlett Chen,John Smith,0-30,Morning,1
c82bdf71-62d3-47bc-8dc1-d605cd89a20b,Inbound,Returns,Reverse Pickup Enquiry,No need,0e4b76a5-7173-4f0f-98be-fecac88159c2,28/07/2023 19:35,16/08/2023 16:27,16/08/2023 16:29,16-Aug-23,JALGAON,LifeStyle,499,,Megan Bartlett,Carter Park,Michael Lee,>90,Evening,5
25cf39bf-4f6a-4bac-8ca6-19392c9e166a,Inbound,Payments related,Payment related Queries,Ritten,9eb17ab9-cac9-488b-97da-adc62426fa12,09/08/2023 17:36,14/08/2023 16:39,16/08/2023 18:30,16-Aug-23,KARAULI,Books & General merchandise,999,,Daniel Simon,Olivia Suzuki,John Smith,31-60,Morning,1
d33fab29-472c-41d8-994d-4d8218bcf113,Inbound,Returns,Fraudulent User,,,,16/08/2023 12:33,16/08/2023 12:39,16-Aug-23,,,,,William Little MD,Evelyn Kimura,John Smith,0-30,Morning,5
1937b001-646b-4448-931f-0a0d84d4fde4,Inbound,Returns,Reverse Pickup Enquiry,,,,15/08/2023 20:10,16/08/2023 10:38,16-Aug-23,,,,,Thomas Adams,Ava Wong,William Kim,On Job Training,Evening,1
6368915b-813c-4ec2-9312-0158476856e3,Inbound,Order Related,Installation/demo,Technician not professional use one app and say issue resolved ,,,16/08/2023 07:19,16/08/2023 07:20,16-Aug-23,,,,,Ryan Payne,Scarlett Chen,John Smith,0-30,Morning,1
fb38af79-ffaa-4026-a1b5-22f831662725,Inbound,Returns,Return request,,,,16/08/2023 11:49,16/08/2023 11:55,16-Aug-23,,,,,Cheryl Rice,Lucas Singh,John Smith,>90,Evening,5
01e12f39-4cc4-4a7e-ad23-5321eb4c2ea2,Inbound,Returns,Reverse Pickup Enquiry,,,,16/08/2023 12:06,16/08/2023 12:06,16-Aug-23,,,,,Carol Reid,Evelyn Kimura,John Smith,0-30,Morning,4
1d1649c3-9276-4e65-9d82-0c0064b94d55,Inbound,Returns,Reverse Pickup Enquiry,,,,16/08/2023 13:23,16/08/2023 14:01,16-Aug-23,,,,,Nicole Patel,William Park,John Smith,31-60,Evening,5
248258b0-2a0b-4d54-ac65-e3d87a07ebe8,Inbound,Returns,Technician Visit,,,,16/08/2023 14:41,16/08/2023 14:43,16-Aug-23,,,,,Wendy Church,Wyatt Kim,Michael Lee,31-60,Evening,5
54222e82-a9f3-4381-a79f-f2ea8b4fa5ec,Inbound,Feedback,UnProfessional Behaviour,Helpful person ,,,16/08/2023 15:24,16/08/2023 15:26,16-Aug-23,,,,,Luke Finley,Jacob Sato,Emily Chen,0-30,Evening,5
fb49d9e6-c406-422d-9518-5ab9364cebd7,Inbound,Returns,Reverse Pickup Enquiry,Fake order delivered I can not advice to buy any product this site ,,,16/08/2023 16:45,16/08/2023 18:16,16-Aug-23,,,,,David Smith,Nathan Patel,John Smith,>90,Split,1
8529daef-c91f-4af9-bb0c-e66363f13cbe,Inbound,Order Related,Order status enquiry,,,,16/08/2023 20:47,16/08/2023 20:49,16-Aug-23,,,,,Christopher Smith,Ava Wong,William Kim,On Job Training,Evening,1
883b3c91-9d92-4f53-a5b7-faae5bf86b39,Outcall,Returns,Return request,,,,16/08/2023 21:36,16/08/2023 21:47,16-Aug-23,,,,,Brittney Key,Mia Yamamoto,Jennifer Nguyen,On Job Training,Morning,5
2c5f9485-e4f4-4a36-9d1b-1424eaaae774,Inbound,Returns,Reverse Pickup Enquiry,,,,16/08/2023 20:05,16/08/2023 20:07,16-Aug-23,,,,,Jessica Henderson,Wyatt Kim,Michael Lee,31-60,Evening,5
dcb01aef-6216-41e0-a515-7a5004324966,Inbound,Order Related,Delayed,,bc7e414e-0000-404d-8d7c-1924af5b5a46,05/08/2023 20:30,16/08/2023 09:48,16/08/2023 09:49,16-Aug-23,YAMUNANAGAR,Books & General merchandise,119,,Bethany Lee,Olivia Suzuki,John Smith,31-60,Morning,5
de232945-9c29-47f4-b3d5-17e42a27389e,Inbound,Returns,Return request,It was very nice to talk to   he helped me a lot got a lot of information I got a product for refund replacement good information I hope to get information from him his behavior is good,e7769427-3398-4081-aecb-24c772d3e4eb,13/08/2023 05:39,16/08/2023 14:57,16/08/2023 16:59,16-Aug-23,NEW DELHI,Electronics,3099,,Michelle Whitehead,Carter Park,Jennifer Nguyen,On Job Training,Evening,5
1631f07e-7d81-40f4-8183-cd533dee1871,Inbound,Order Related,Seller Cancelled Order,"Delivery service very bad, auto cancelled my orders please improve this",,,15/08/2023 13:58,16/08/2023 17:18,16-Aug-23,,,,,Matthew Rodriguez,Isabella Wong,Emily Chen,>90,Morning,5
8031e90d-f416-4793-a232-7980ae04e921,Inbound,Refund Related,Refund Enquiry,Good,,,16/08/2023 06:45,16/08/2023 06:49,16-Aug-23,,,,,Ryan Jackson,Olivia Wang,Emily Chen,31-60,Evening,5
b99c2034-c71d-4321-ae5a-f8979ea2b19f,Inbound,Returns,Exchange / Replacement,Issue not resolved yet,,,16/08/2023 00:27,16/08/2023 00:32,16-Aug-23,,,,,Jorge Ingram,Elijah Yamaguchi,Emily Chen,>90,Split,3
7f5a8247-a60c-4383-bbdc-68269f4351de,Inbound,Returns,Return request,,,,16/08/2023 08:22,16/08/2023 09:20,16-Aug-23,,,,,Cynthia Sheppard,Olivia Wang,Emily Chen,31-60,Evening,4
0c33960b-2078-4e95-bbdc-c9eba55fcc9b,Email,Returns,Service Centres Related,Good job,,,16/08/2023 14:57,16/08/2023 15:02,16-Aug-23,,,,,Benjamin Gomez,Elijah Yamaguchi,John Smith,61-90,Evening,5
bec8b726-5061-4252-ab66-b772942a446f,Inbound,Returns,Reverse Pickup Enquiry,,,,16/08/2023 11:45,16/08/2023 13:33,16-Aug-23,,,,,Michael Mckee,Emily Yamashita,William Kim,On Job Training,Evening,1
5fe4876f-15d3-43f2-835c-01bc00e04942,Email,Refund Related,Refund Related Issues,Ishu fast solve.,,,16/08/2023 17:59,16/08/2023 17:59,16-Aug-23,,,,,Tabitha Ayala,Amelia Tanaka,Michael Lee,31-60,Evening,4
e2217965-dd94-4427-b8d0-67cfe4926059,Inbound,Returns,Reverse Pickup Enquiry,,,,16/08/2023 22:44,16/08/2023 23:01,16-Aug-23,,,,,Desiree Torres,Noah Patel,Michael Lee,31-60,Evening,4
1921bf75-f071-418b-bced-a5052dd71451,Inbound,Returns,Return request,good,35e9d39e-3747-4122-8309-1fcd42b3a370,07/08/2023 10:35,16/08/2023 14:53,16/08/2023 14:59,16-Aug-23,VASAI,Electronics,999,,Mary Ross,Olivia Suzuki,Jennifer Nguyen,On Job Training,Morning,4
38d22212-0690-4407-b54a-439cf4786350,Outcall,Order Related,Order status enquiry,,22658958-970b-4989-a84b-60f0001ab9c8,10/08/2023 23:47,16/08/2023 16:51,16/08/2023 17:13,16-Aug-23,ISLAMPUR,Electronics,1399,,Carolyn Sullivan,Brayden Wong,Michael Lee,>90,Afternoon,1
e219ca48-8174-4fe0-9f97-df47cdd668f0,Inbound,Order Related,Delayed,,,,16/08/2023 15:00,16/08/2023 15:02,16-Aug-23,,,,,Mackenzie Scott MD,Emma Park,John Smith,31-60,Morning,5
cbc629ec-662c-4475-81fd-ee40ca6d9145,Inbound,Returns,Return request,,,,16/08/2023 09:13,16/08/2023 09:24,16-Aug-23,,,,,Molly Wright,Mia Patel,John Smith,>90,Morning,4
acfd0355-5e72-4cda-b08f-931bbe5a6e08,Inbound,Returns,Reverse Pickup Enquiry,,,,16/08/2023 08:50,16/08/2023 08:51,16-Aug-23,,,,,Jacob Mitchell,Scarlett Chen,John Smith,0-30,Morning,5
b773deea-d987-4e2a-ab85-f7159db46cc4,Outcall,Order Related,Seller Cancelled Order,"Very bad service, Shopzilla logistic Intentionally lost my order, it will be expensive doing this to me.wait and watch",,,16/08/2023 10:35,16/08/2023 12:06,16-Aug-23,,,,,Nicole Zavala,Oliver Nguyen,John Smith,>90,Morning,1
41920e33-009c-4d92-8434-7c26c8fbd0ac,Outcall,Returns,Missing,Keep up the good work ,,,16/08/2023 13:20,16/08/2023 13:24,16-Aug-23,,,,,Michael White,Dylan Kim,Michael Lee,>90,Morning,5
436cd32e-61fe-4399-bd34-918d1cc2accc,Inbound,Returns,Fraudulent User,Very helpful and solve discussion... Thank you,,,16/08/2023 14:59,16/08/2023 17:03,16-Aug-23,,,,,Cindy Kerr,Alexander Tanaka,Michael Lee,0-30,Evening,5
d8d52bd1-c8c8-450e-9f5e-2659798c926e,Inbound,Returns,Reverse Pickup Enquiry,,,,16/08/2023 17:53,16/08/2023 17:56,16-Aug-23,,,,,Jonathan King,Nathan Patel,John Smith,>90,Split,3
b7005f4d-d2f0-4d37-9f2e-426edffc5e88,Inbound,Returns,Reverse Pickup Enquiry,Wanted a redial from executive side as there was interruption in between the call,,,16/08/2023 18:48,16/08/2023 18:54,16-Aug-23,,,,,Angela Booker MD,Carter Park,Jennifer Nguyen,On Job Training,Evening,3
88c1e235-4e0f-43cf-953f-75fefc40340b,Inbound,Returns,Service Centres Related,,,,16/08/2023 18:56,16/08/2023 18:57,16-Aug-23,,,,,Samuel Spencer,Zoe Yamamoto,John Smith,>90,Afternoon,4
94adb466-e0b5-4fda-863c-0b2c1f97e2ba,Inbound,Order Related,Invoice request,,,,16/08/2023 20:15,16/08/2023 23:23,16-Aug-23,,,,,Bobby Higgins,Scarlett Chen,John Smith,0-30,Morning,3
857e79ad-7ac8-4f5c-9ced-da26f021249e,Inbound,Order Related,Delayed,,320b9348-2477-467c-91b9-403f753e8a33,07/08/2023 11:32,16/08/2023 20:10,16/08/2023 20:13,16-Aug-23,BADGAM,LifeStyle,183,,Anthony Shaffer,Carter Park,Jennifer Nguyen,On Job Training,Evening,4
d4b9fe18-1454-4805-9b14-56e472a05e8b,Inbound,Returns,Return request,,,,15/08/2023 23:54,16/08/2023 00:20,16-Aug-23,,,,,Adam Torres,Ethan Tan,Michael Lee,31-60,Evening,5
76e93d6d-6067-4be7-8390-a1e01306d60a,Inbound,Shopzilla Related,Shopzila Premium Related,,,,16/08/2023 11:34,16/08/2023 11:49,16-Aug-23,,,,,Kyle Barrett,Abigail Suzuki,Jennifer Nguyen,On Job Training,Evening,5
e0fd3921-481a-46fb-9d4a-83ef4076b667,Inbound,Cancellation,Not Needed,,,,16/08/2023 16:08,16/08/2023 16:10,16-Aug-23,,,,,Matthew White PhD,Scarlett Chen,John Smith,0-30,Morning,5
01f56b53-65f2-475e-a329-c3b44005dc67,Inbound,Returns,Reverse Pickup Enquiry,,,,16/08/2023 14:41,16/08/2023 15:41,16-Aug-23,,,,,Stacy Sims,Jacob Sato,Jennifer Nguyen,On Job Training,Morning,1
5eed3687-975a-43b3-8001-a5229a6f7282,Inbound,Returns,Wrong,Please make sure the right product are shipped and delivered ,,,16/08/2023 16:24,16/08/2023 17:35,16-Aug-23,,,,,Jason Park,Harper Wong,William Kim,On Job Training,Evening,5
af271d77-c02a-4a1b-acb0-8d42dc913955,Inbound,Shopzilla Related,General Enquiry,,,,16/08/2023 17:20,16/08/2023 17:22,16-Aug-23,,,,,Robert Lewis,Logan Lee,Emily Chen,61-90,Evening,5
27f803b9-d90d-4fa8-b60b-a949640beb7f,Inbound,Returns,Reverse Pickup Enquiry,Best caller I ever seen in Shopzilla ,,,16/08/2023 18:48,16/08/2023 18:51,16-Aug-23,,,,,Steven Wall,Zoe Yamamoto,Emily Chen,>90,Afternoon,5
bc9c7341-bd53-42f1-ba70-c9a10f991e87,Inbound,Returns,Return request,,621b8e6f-01df-4ea7-9203-67dabc492feb,12/08/2023 00:40,16/08/2023 20:25,16/08/2023 20:30,16-Aug-23,NEW DELHI,Electronics,999,,Bruce Banks,Zoe Yamamoto,William Kim,On Job Training,Morning,5
60e18dce-0f23-4032-8e6a-78301fc59fde,Inbound,Order Related,Order status enquiry,,,,16/08/2023 10:20,16/08/2023 10:47,16-Aug-23,,,,,John Ramirez,Brayden Wong,Jennifer Nguyen,On Job Training,Morning,4
9f1c7a47-89b6-49e7-944b-eae7916496b3,Inbound,Returns,Reverse Pickup Enquiry,,,,16/08/2023 08:12,16/08/2023 08:52,16-Aug-23,,,,,Luis Bell,Austin Johnson,Michael Lee,0-30,Morning,5
0dd62163-8132-45e2-9022-91eb4eceec64,Inbound,Cancellation,Not Needed,Nisse,,,16/08/2023 09:10,16/08/2023 09:18,16-Aug-23,,,,,Maria West,Mia Patel,Olivia Tan,>90,Morning,5
c880c83d-ba3a-47d1-a59d-26578b961e8f,Inbound,Returns,Fraudulent User,good,,,16/08/2023 10:00,16/08/2023 10:01,16-Aug-23,,,,,Brian Young,Elijah Yamaguchi,Emily Chen,61-90,Morning,5
e1a8f2e8-6ee2-4596-8dc5-3f97e9b96d5c,Outcall,Order Related,Delayed,,,,16/08/2023 19:34,16/08/2023 21:15,16-Aug-23,,,,,Marcus Lynch,Lucas Singh,Jennifer Nguyen,On Job Training,Evening,5
2e8c7ebd-8826-483b-8137-780b0d00dd66,Inbound,Returns,Reverse Pickup Enquiry,,,,16/08/2023 22:24,16/08/2023 22:42,16-Aug-23,,,,,Jorge Ingram,Elijah Yamaguchi,Emily Chen,>90,Split,4
b7045350-e3aa-4644-bc24-13729ecfac95,Inbound,Order Related,Delayed,,7c983c5c-de82-4ff1-969b-91354d732c31,10/08/2023 23:03,16/08/2023 20:47,16/08/2023 20:50,16-Aug-23,JHANJHARPUR,LifeStyle,697,,Zachary Collins,Jacob Sato,Jennifer Nguyen,On Job Training,Morning,4
325bfaf8-4a75-465f-9ce8-c8ce632eba4f,Inbound,Returns,Reverse Pickup Enquiry,good supporting ,3f0dcc15-2e19-42d7-8e5c-8f0525a997e7,23/07/2023 11:04,16/08/2023 11:41,16/08/2023 11:43,16-Aug-23,DIPHU,LifeStyle,569,,Tyler Miller,Emma Park,John Smith,31-60,Morning,5
42d90e18-ef34-4e5f-8938-558fe309751a,Inbound,Returns,Reverse Pickup Enquiry,If someone rising return request then customer care should be contact that person..and resolve his issue from customer care end....,55b31081-add5-469d-8928-8c9f69ed0120,06/08/2023 08:08,16/08/2023 15:13,16/08/2023 15:19,16-Aug-23,SEHORE,Electronics,1199,,Christian Armstrong,Wyatt Kim,Michael Lee,>90,Evening,5
ce5cc294-bf10-4fb1-8faf-4ed02010d2c9,Inbound,Order Related,Delayed,,7ab6014a-c9a3-40ba-80e5-fc809ca88d79,07/08/2023 15:36,16/08/2023 16:07,16/08/2023 16:10,16-Aug-23,MUMBAI,LifeStyle,1784,,Shelley Watson,Jackson Park,Michael Lee,31-60,Evening,4
3d4f34ab-5fd1-4670-9c05-e2cee9cbd860,Inbound,Product Queries,Product Specific Information,,,,14/08/2023 11:32,16/08/2023 09:55,16-Aug-23,,,,,Jon Lopez,Olivia Wang,John Smith,>90,Evening,5
38d8f90f-71e2-403e-afa7-26f40bf639f0,Inbound,Order Related,Delayed,,,,16/08/2023 08:47,16/08/2023 08:48,16-Aug-23,,,,,Timothy Huff,Aiden Patel,John Smith,>90,Morning,5
db29b8a8-7d76-4963-86ef-16860a1ef205,Inbound,Returns,Reverse Pickup Enquiry,,,,16/08/2023 10:42,16/08/2023 11:19,16-Aug-23,,,,,Rachel Green,Alexander Tanaka,Michael Lee,0-30,Evening,4
0e68ec2c-9142-42f6-8ab2-11306453269b,Inbound,Returns,Fraudulent User,,,,15/08/2023 20:35,16/08/2023 06:33,16-Aug-23,,,,,Kelsey Richardson,Madison Kim,Emily Chen,>90,Split,5
509fe9fd-47a1-47be-b0bc-253c7591e452,Inbound,Refund Related,Refund Enquiry,,,,16/08/2023 00:13,16/08/2023 00:21,16-Aug-23,,,,,Karen Bullock,Evelyn Kimura,Jennifer Nguyen,On Job Training,Evening,5
0e8e15cc-b557-473b-abc9-0a77763e5a72,Inbound,Returns,Reverse Pickup Enquiry,,,,16/08/2023 12:12,16/08/2023 12:14,16-Aug-23,,,,,Devon Daniel,Olivia Wang,Olivia Tan,0-30,Afternoon,5
42ef44e0-5d8d-4ae1-915b-f4d0a89dfaee,Inbound,Product Queries,Product Specific Information,Customer care executive abruptly disconnected call and marked issue resolved by himself. Issue was not resolved at all. Unprofessional ,,,16/08/2023 13:34,16/08/2023 13:40,16-Aug-23,,,,,Tracey Malone,Carter Park,Michael Lee,>90,Morning,1
56cf3d31-752f-4084-8beb-238c035690a0,Inbound,Order Related,Installation/demo,,,,16/08/2023 13:54,16/08/2023 14:02,16-Aug-23,,,,,Kimberly Medina,Lily Chen,Michael Lee,>90,Morning,4
354a0e3d-778d-475f-b6ce-56f60cc9f517,Inbound,Order Related,Order status enquiry,,,,16/08/2023 15:53,16/08/2023 15:53,16-Aug-23,,,,,Mrs. Jennifer Stone,Dylan Kim,Michael Lee,>90,Morning,5
ebf096e5-d6b0-4445-9362-5b05401f18cd,Inbound,Returns,Reverse Pickup Enquiry,very bad experience ,,,16/08/2023 17:20,16/08/2023 18:30,16-Aug-23,,,,,Casey Page,Emily Yamashita,Michael Lee,>90,Morning,1
a2d28d02-f337-4071-a611-81f03f0de714,Inbound,Order Related,Installation/demo,,,,16/08/2023 18:13,16/08/2023 18:15,16-Aug-23,,,,,Joel Marsh,Madison Kim,Michael Lee,31-60,Evening,5
ba9bccc4-e930-4096-8765-f486978e8458,Inbound,Returns,Reverse Pickup Enquiry,Nice to talk ,,,16/08/2023 18:40,16/08/2023 18:43,16-Aug-23,,,,,Adam Torres,Ethan Tan,Michael Lee,31-60,Evening,5
20a82953-697e-4650-b0dd-7264be8dd7ee,Outcall,Returns,Reverse Pickup Enquiry,,,,16/08/2023 21:53,16/08/2023 21:55,16-Aug-23,,,,,Adam Hernandez,Nathan Patel,Emily Chen,0-30,Evening,4
7e83897b-138b-4b81-a154-e4f8fb67130c,Inbound,Refund Related,Refund Enquiry,,69cf41bd-e7cd-4d1a-a880-cd95a552e6f7,08/08/2023 15:42,14/08/2023 16:11,16/08/2023 22:30,16-Aug-23,FATEHPUR,LifeStyle,425,,Brenda Cox,Elijah Yamaguchi,John Smith,61-90,Evening,5
aede9418-803b-4e91-9050-b13d019fa863,Inbound,Order Related,Order status enquiry,,2b44e3d0-2524-43b1-beb0-2de19d5032ad,10/08/2023 11:48,16/08/2023 11:56,16/08/2023 11:56,16-Aug-23,SURAT,Electronics,7999,,Shelley Watson,Jackson Park,Michael Lee,31-60,Evening,5
